,sp,chr,loc,scr,ms,mc,ml,orientation
17329,gorilla,9,31000000,1433.5018,chimp,9,1000000,same
17354,gorilla,17,72000000,1036.822,chimp,5,44000000,same
17366,gorilla,4,85000000,1695.4044,chimp,4,54000000,same
17383,gorilla,16,24000000,1637.6729,chimp,16,27000000,same
17389,gorilla,X,152000000,1805.9326,human,X,141000000,same
17390,gorilla,8,98000000,2258.8953,chimp,8,128000000,same
17392,gorilla,17,45000000,1729.62,chimp,5,61000000,same
17413,gorilla,21,1000000,835.45483,human,7,144000000,same
17429,gorilla,3,167000000,1312.7717,human,3,154000000,same
17432,gorilla,5,111000000,1155.5483,human,5,98000000,same
17441,gorilla,5,126000000,1526.0092,human,5,147000000,same
17445,gorilla,11,97000000,1686.9392,chimp,11,123000000,same
17456,gorilla,3,150000000,1588.2777,human,3,171000000,same
17459,gorilla,14,88000000,532.0884,chimp,14,90000000,same
17485,gorilla,16,71000000,1833.1449,human,16,66000000,same
17487,gorilla,X,107000000,1446.8392,human,X,102000000,same
17498,gorilla,5,86000000,1639.101,human,5,123000000,same
17517,gorilla,17,27000000,1562.5454,chimp,5,89000000,same
17529,gorilla,2A,100000000,1801.0095,human,2,95000000,same
17532,gorilla,18,8000000,1818.361,chimp,18,7000000,same
17545,gorilla,3,105000000,1588.8777,human,3,110000000,same
17547,gorilla,3,54000000,1130.8159,human,3,23000000,same
17564,gorilla,10,94000000,1623.3239,human,10,78000000,same
17587,gorilla,3,63000000,1670.3456,human,3,15000000,same
17594,gorilla,5,0,1625.9663,chimp,17,79000000,same
17601,gorilla,5,144000000,1658.2737,human,5,166000000,same
17606,gorilla,9,6000000,1628.2682,human,9,30000000,same
1,gorilla,10,30000000,1460.4597,chimp,10,31000000,same
9,gorilla,22,34000000,1421.307,chimp,22,33000000,same
14,gorilla,7,6000000,365.25442999999996,chimp,7,204000000,inversed
15,gorilla,3,171000000,1761.1454,chimp,3,170000000,inversed
21,gorilla,3,196000000,445.38953,chimp,1,112000000,same
23,gorilla,2A,21000000,1468.7075,human,2,16000000,same
24,gorilla,11,51000000,1949.2664,chimp,11,49000000,same
25,gorilla,5,107000000,1572.2198,chimp,5,120000000,inversed
32,gorilla,11,81000000,1784.6686,chimp,11,80000000,inversed
45,gorilla,3,146000000,1469.6536,chimp,3,146000000,inversed
46,gorilla,12,127000000,1544.631,human,12,121000000,same
53,gorilla,22,0,1060.5664,human,2,141000000,inversed
56,gorilla,8,90000000,1713.9388,human,8,87000000,inversed
59,gorilla,15,18000000,1545.8684,chimp,15,17000000,same
66,gorilla,18,53000000,436.35294000000016,chimp,8,119000000,same
69,gorilla,5,15000000,1419.9852,human,17,67000000,same
76,gorilla,7,40000000,1839.9172,human,7,39000000,inversed
83,gorilla,21,9000000,1534.8083,chimp,21,7000000,inversed
85,gorilla,17,64000000,1314.7351,human,5,29000000,inversed
97,gorilla,6,21000000,1486.0411,human,6,20000000,inversed
100,gorilla,7,149000000,1557.2682,chimp,7,151000000,inversed
107,gorilla,6,16000000,1782.9451,human,6,15000000,inversed
115,gorilla,16,32000000,1241.0876,chimp,16,30000000,inversed
117,gorilla,21,29000000,1561.7305,chimp,21,26000000,inversed
121,gorilla,10,106000000,1329.6207,human,10,88000000,inversed
126,gorilla,20,48000000,1611.7113,chimp,20,48000000,inversed
127,gorilla,17,53000000,1212.5188,human,5,40000000,inversed
128,gorilla,5,22000000,1583.1041,chimp,17,57000000,same
132,gorilla,X,40000000,1676.6533,human,X,40000000,same
136,gorilla,7,77000000,1471.5302,human,7,74000000,inversed
139,gorilla,5,165000000,1189.8273,human,5,174000000,inversed
140,gorilla,11,33000000,1347.6077,human,11,26000000,same
149,gorilla,4,183000000,1643.703,chimp,4,173000000,inversed
157,gorilla,3,113000000,1265.6971,chimp,3,113000000,inversed
162,gorilla,22,2000000,1604.3865,chimp,22,2000000,inversed
167,gorilla,2B,101000000,1508.2228,chimp,2B,100000000,inversed
180,gorilla,10,82000000,1303.0609,human,10,65000000,inversed
199,gorilla,1,203000000,1490.2802,chimp,1,198000000,inversed
200,gorilla,3,124000000,1719.5675,chimp,3,124000000,inversed
206,gorilla,2A,93000000,889.0236,human,2,90000000,inversed
214,gorilla,19,50000000,299.2665,chimp,19,52000000,same
217,gorilla,13,78000000,1491.5022,chimp,13,77000000,inversed
222,gorilla,6,43000000,1710.3495,chimp,6,173000000,inversed
226,gorilla,16,67000000,881.28925,chimp,16,64000000,inversed
230,gorilla,16,80000000,1952.9493,chimp,16,77000000,same
233,gorilla,X,111000000,314.42978,chimp,X,98000000,inversed
237,gorilla,12,19000000,1160.7173,human,12,18000000,inversed
239,gorilla,2B,69000000,1476.0472,chimp,2B,68000000,inversed
243,gorilla,7,22000000,1669.3617,chimp,7,20000000,inversed
253,gorilla,7,15000000,1485.4119,human,7,14000000,inversed
256,gorilla,X,126000000,1756.9064,chimp,X,125000000,inversed
264,gorilla,16,50000000,1014.02386,chimp,16,47000000,inversed
274,gorilla,6,74000000,1271.8923,chimp,6,73000000,inversed
280,gorilla,12,36000000,418.2873,chimp,9,61000000,same
282,gorilla,2B,46000000,390.25137,human,2,151000000,same
286,gorilla,17,29000000,1599.9005,human,5,59000000,same
294,gorilla,6,105000000,1441.4823,chimp,6,105000000,inversed
295,gorilla,1,172000000,1458.875,chimp,1,141000000,same
297,gorilla,9,95000000,1805.7153,human,9,73000000,same
298,gorilla,12,7000000,1266.7375,chimp,12,7000000,inversed
299,gorilla,1,195000000,1746.92,chimp,1,190000000,inversed
307,gorilla,11,112000000,1930.6039,human,11,92000000,same
316,gorilla,13,87000000,1521.547,chimp,13,86000000,inversed
321,gorilla,6,132000000,1774.7695,chimp,6,132000000,inversed
323,gorilla,1,145000000,1530.2397,human,1,135000000,same
332,gorilla,X,109000000,1368.9836,human,X,100000000,same
336,gorilla,2B,96000000,1379.0364,chimp,2B,95000000,inversed
338,gorilla,2B,5000000,1570.8179,chimp,2B,4000000,inversed
341,gorilla,X,24000000,1044.7622,human,X,21000000,inversed
346,gorilla,18,29000000,1401.809,chimp,18,25000000,inversed
355,gorilla,15,62000000,1755.0914,human,15,59000000,inversed
372,gorilla,9,8000000,900.71045,chimp,9,24000000,same
377,gorilla,19,48000000,1838.1629999999998,chimp,19,49000000,inversed
378,gorilla,4,27000000,1579.0227,chimp,4,27000000,inversed
388,gorilla,4,10000000,1673.7488,chimp,4,10000000,inversed
395,gorilla,14,34000000,1456.7563,human,14,33000000,inversed
406,gorilla,15,55000000,1492.0645,chimp,15,53000000,inversed
413,gorilla,X,13000000,1679.0527,human,X,10000000,inversed
416,gorilla,5,71000000,1502.6982,chimp,5,34000000,inversed
419,gorilla,7,24000000,277.87546000000003,human,X,51000000,same
428,gorilla,13,35000000,1445.3665,human,13,41000000,same
433,gorilla,1,110000000,1762.8652,chimp,1,107000000,same
438,gorilla,8,96000000,431.07513,chimp,X,54000000,same
440,gorilla,7,88000000,1407.1392,chimp,7,90000000,inversed
443,gorilla,15,7000000,1382.192,chimp,15,6000000,inversed
446,gorilla,2A,103000000,1656.7865,chimp,2A,101000000,inversed
452,gorilla,11,128000000,1125.0339999999999,human,11,125000000,inversed
464,gorilla,1,94000000,1588.9111,human,1,94000000,same
466,gorilla,6,150000000,1796.5975,chimp,6,150000000,inversed
467,gorilla,3,200000000,743.4259599999997,human,3,175000000,same
469,gorilla,1,127000000,768.2196,chimp,1,87000000,same
477,gorilla,4,45000000,1525.2179,chimp,4,45000000,inversed
484,gorilla,11,99000000,1513.7952,chimp,11,121000000,same
486,gorilla,5,128000000,1413.4144,chimp,5,170000000,same
491,gorilla,14,86000000,1028.306,human,14,76000000,same
493,gorilla,14,61000000,1672.9576,chimp,14,61000000,inversed
508,gorilla,5,24000000,1765.395,human,17,53000000,inversed
509,gorilla,X,46000000,1748.1317,human,X,42000000,inversed
513,gorilla,7,71000000,1595.2108,chimp,7,71000000,same
518,gorilla,9,114000000,1901.8497,human,9,102000000,inversed
531,gorilla,10,28000000,340.88599999999997,human,10,11000000,inversed
537,gorilla,15,37000000,1391.0536,chimp,15,35000000,inversed
540,gorilla,8,58000000,1558.2567,human,8,56000000,inversed
549,gorilla,14,56000000,1360.4313,chimp,14,56000000,inversed
554,gorilla,4,72000000,1560.8816,human,4,60000000,inversed
561,gorilla,2A,39000000,1525.846,human,2,38000000,inversed
566,gorilla,3,15000000,1826.2255,chimp,3,14000000,inversed
568,gorilla,9,14000000,1558.195,human,9,22000000,same
569,gorilla,1,114000000,1315.5073,human,1,109000000,inversed
571,gorilla,1,40000000,1659.8462,human,1,32000000,same
573,gorilla,21,35000000,1959.8225,human,21,33000000,inversed
574,gorilla,6,163000000,1500.1134,human,6,162000000,same
579,gorilla,13,31000000,1560.1768,human,13,30000000,inversed
584,gorilla,2B,20000000,1729.2535,chimp,2B,19000000,inversed
587,gorilla,12,50000000,2077.334,chimp,12,36000000,inversed
595,gorilla,20,54000000,1582.1409,human,20,51000000,inversed
601,gorilla,17,78000000,1243.6592,human,5,15000000,inversed
603,gorilla,12,80000000,1551.3152,chimp,12,72000000,same
604,gorilla,2B,17000000,672.3266,human,14,0,inversed
612,gorilla,7,155000000,1739.8105,chimp,7,156000000,inversed
615,gorilla,3,22000000,1399.5194,chimp,3,21000000,inversed
617,gorilla,9,23000000,1304.2174,chimp,9,9000000,same
618,gorilla,1,123000000,1095.6329,human,1,118000000,inversed
620,gorilla,1,77000000,1792.0803,human,1,57000000,same
623,gorilla,6,154000000,1495.3643,chimp,6,155000000,same
629,gorilla,14,82000000,1672.545,chimp,14,82000000,inversed
641,gorilla,5,7000000,1664.4274,chimp,17,64000000,same
660,gorilla,8,126000000,1603.5219,human,8,122000000,inversed
672,gorilla,8,111000000,1308.513,human,8,107000000,inversed
674,gorilla,15,33000000,447.62457,chimp,15,31000000,same
700,gorilla,4,91000000,1551.1019,human,4,78000000,inversed
702,gorilla,20,1000000,1692.461,human,20,0,inversed
711,gorilla,8,17000000,1571.8365,human,8,15000000,same
717,gorilla,20,36000000,1926.0371,human,20,33000000,inversed
721,gorilla,12,32000000,1457.0271,chimp,12,53000000,inversed
722,gorilla,19,8000000,1400.6228,chimp,19,8000000,inversed
723,gorilla,2B,42000000,1503.4298,human,2,147000000,inversed
726,gorilla,13,53000000,1331.8447,human,13,51000000,inversed
730,gorilla,6,68000000,1648.9064,chimp,6,67000000,inversed
732,gorilla,7,100000000,1962.4381,chimp,7,101000000,inversed
733,gorilla,10,117000000,1789.6643,chimp,10,107000000,same
735,gorilla,9,76000000,1502.315,chimp,9,73000000,same
737,gorilla,3,77000000,671.7516,human,3,75000000,inversed
739,gorilla,6,101000000,1575.3403,human,6,97000000,same
740,gorilla,1,22000000,633.18195,chimp,1,20000000,same
741,gorilla,10,120000000,1586.6997,human,10,110000000,same
745,gorilla,3,40000000,1589.5494,chimp,3,39000000,inversed
750,gorilla,13,64000000,1285.5983,chimp,13,63000000,inversed
755,gorilla,18,0,943.7760599999999,human,18,0,inversed
757,gorilla,7,137000000,1584.4965,human,7,132000000,inversed
759,gorilla,2B,75000000,1598.8317,human,2,179000000,inversed
763,gorilla,8,20000000,1757.8483,chimp,8,39000000,same
770,gorilla,8,144000000,321.5817600000001,human,8,140000000,inversed
780,gorilla,10,79000000,259.61765,human,4,137000000,same
789,gorilla,11,18000000,1939.5265,chimp,11,35000000,same
799,gorilla,17,2000000,254.7796,chimp,17,2000000,same
806,gorilla,3,138000000,1679.0135,chimp,3,138000000,inversed
815,gorilla,1,228000000,1238.5417,human,1,217000000,inversed
833,gorilla,5,92000000,1546.4855,chimp,5,105000000,inversed
841,gorilla,5,5000000,550.7793,chimp,17,62000000,inversed
847,gorilla,12,101000000,346.78632000000016,chimp,12,116000000,inversed
850,gorilla,14,28000000,1457.2079,human,14,27000000,inversed
856,gorilla,4,160000000,1814.3204,human,4,146000000,inversed
857,gorilla,1,13000000,1516.7909,chimp,1,12000000,inversed
861,gorilla,11,37000000,360.0409,chimp,11,17000000,inversed
862,gorilla,5,161000000,1237.6633,chimp,5,175000000,same
865,gorilla,6,59000000,1429.7197,human,6,39000000,same
866,gorilla,2A,47000000,1340.2191,human,2,46000000,inversed
870,gorilla,10,56000000,1849.2043,human,10,41000000,inversed
873,gorilla,15,49000000,1745.531,chimp,15,47000000,inversed
874,gorilla,8,26000000,1737.1108,human,8,24000000,inversed
879,gorilla,8,11000000,1365.2036,chimp,8,10000000,inversed
883,gorilla,X,38000000,696.31665,chimp,X,21000000,inversed
888,gorilla,18,35000000,1917.9412,chimp,18,31000000,inversed
890,gorilla,10,61000000,1776.0648,chimp,10,46000000,inversed
892,gorilla,10,86000000,1354.7927,human,10,73000000,same
900,gorilla,5,156000000,1748.4934,human,5,154000000,same
903,gorilla,2A,70000000,1934.9845,chimp,2A,70000000,inversed
905,gorilla,9,70000000,1251.1514,chimp,9,64000000,inversed
912,gorilla,4,157000000,1581.8418,chimp,4,147000000,inversed
913,gorilla,1,24000000,1618.6349,chimp,1,22000000,inversed
917,gorilla,1,159000000,1385.5167,chimp,1,154000000,same
947,gorilla,17,35000000,1951.9957,chimp,5,52000000,same
962,gorilla,6,97000000,1472.6809,chimp,6,97000000,inversed
967,gorilla,17,4000000,1596.6235,human,17,3000000,inversed
972,gorilla,6,119000000,1802.8499,chimp,6,119000000,inversed
976,gorilla,3,88000000,1580.0802,chimp,3,87000000,inversed
979,gorilla,1,189000000,1721.5494,chimp,1,184000000,inversed
982,gorilla,9,89000000,1375.4160000000006,chimp,9,81000000,same
986,gorilla,22,30000000,1755.4524,human,22,28000000,inversed
989,gorilla,8,44000000,1884.3412,human,8,42000000,inversed
996,gorilla,9,108000000,1063.4196,human,9,97000000,inversed
998,gorilla,18,60000000,1717.9999,human,18,56000000,inversed
1002,gorilla,10,34000000,629.4066,human,10,6000000,inversed
1005,gorilla,2A,25000000,1474.6779999999999,human,2,24000000,inversed
1008,gorilla,11,55000000,1481.1509,human,11,54000000,inversed
1011,gorilla,3,24000000,394.14617999999996,chimp,3,23000000,same
1016,gorilla,3,192000000,1523.444,chimp,3,191000000,inversed
1018,gorilla,1,71000000,1501.767,chimp,1,229000000,inversed
1019,gorilla,4,102000000,1569.2982,human,4,89000000,inversed
1028,gorilla,4,135000000,1461.5952,chimp,4,125000000,inversed
1030,gorilla,19,36000000,1390.5558,human,19,35000000,inversed
1036,gorilla,2A,12000000,1442.7063,human,2,11000000,inversed
1037,gorilla,11,85000000,277.51044,human,X,51000000,same
1040,gorilla,5,134000000,2006.5277,chimp,5,164000000,same
1041,gorilla,11,62000000,1548.8048,chimp,11,62000000,inversed
1045,gorilla,5,38000000,1928.2487,human,17,39000000,inversed
1046,gorilla,18,57000000,930.3967,chimp,18,62000000,inversed
1053,gorilla,8,73000000,1505.1965,chimp,8,72000000,inversed
1057,gorilla,17,87000000,1825.7649,human,5,6000000,inversed
1066,gorilla,X,94000000,1724.0833,human,X,86000000,same
1080,gorilla,8,2000000,1536.1284,chimp,8,2000000,inversed
1082,gorilla,1,88000000,1655.9935,chimp,1,85000000,same
1091,gorilla,16,36000000,1614.84,human,7,57000000,same
1107,gorilla,7,94000000,1217.0065,chimp,7,95000000,inversed
1117,gorilla,10,4000000,1287.7981,chimp,10,4000000,inversed
1127,gorilla,13,38000000,1338.8888,chimp,13,35000000,same
1138,gorilla,X,151000000,1364.1947,human,X,141000000,same
1143,gorilla,7,85000000,1387.0142,chimp,7,165000000,inversed
1149,gorilla,X,1000000,935.77185,chimp,X,1000000,inversed
1157,gorilla,11,125000000,1844.3807,human,11,122000000,inversed
1167,gorilla,1,99000000,1525.631,chimp,1,96000000,same
1180,gorilla,4,48000000,910.4137,human,4,46000000,inversed
1181,gorilla,19,27000000,1120.3567,human,19,26000000,inversed
1186,gorilla,11,94000000,1685.2701,human,11,110000000,same
1190,gorilla,5,125000000,1667.6194,human,5,148000000,same
1192,gorilla,11,73000000,1589.4818,chimp,11,73000000,inversed
1193,gorilla,11,1000000,1612.5903,human,11,0,inversed
1194,gorilla,3,153000000,342.90753,chimp,3,153000000,same
1198,gorilla,4,124000000,1539.1675,human,4,111000000,inversed
1201,gorilla,8,62000000,1727.9604,human,8,60000000,inversed
1204,gorilla,22,16000000,1438.786,human,22,15000000,inversed
1207,gorilla,18,46000000,1981.1166,human,18,42000000,inversed
1209,gorilla,5,29000000,1635.0902,human,17,48000000,inversed
1213,gorilla,10,12000000,1395.0188,chimp,10,11000000,inversed
1215,gorilla,18,71000000,1780.0469,human,18,67000000,inversed
1216,gorilla,2A,3000000,1628.3926,chimp,2A,2000000,inversed
1217,gorilla,9,119000000,1722.4343,chimp,9,110000000,inversed
1229,gorilla,8,55000000,1613.5724,human,8,53000000,inversed
1231,gorilla,8,118000000,1698.9423,human,8,114000000,same
1232,gorilla,22,21000000,1853.6125,human,22,20000000,inversed
1234,gorilla,21,2000000,666.38293,human,2,135000000,same
1241,gorilla,3,183000000,1437.7695,chimp,3,182000000,inversed
1248,gorilla,1,60000000,438.94583,chimp,Y,20000000,inversed
1249,gorilla,4,113000000,1458.9081,human,4,100000000,inversed
1255,gorilla,2A,34000000,1597.3774,human,2,33000000,inversed
1275,gorilla,6,108000000,1562.6608,chimp,6,108000000,inversed
1287,gorilla,1,198000000,1377.7623,chimp,1,193000000,inversed
1288,gorilla,6,86000000,474.1986,chimp,6,86000000,inversed
1301,gorilla,11,128000000,974.0007300000001,human,9,2000000,same
1308,gorilla,1,148000000,1880.9009,chimp,1,165000000,same
1328,gorilla,2B,8000000,1590.3407,human,2,114000000,inversed
1332,gorilla,X,29000000,1551.3214,human,X,26000000,inversed
1336,gorilla,18,24000000,1454.7233,chimp,18,21000000,inversed
1337,gorilla,16,1000000,1489.01,chimp,16,1000000,inversed
1339,gorilla,10,70000000,1377.2311,chimp,10,55000000,inversed
1349,gorilla,9,61000000,1755.0355,human,9,51000000,inversed
1356,gorilla,4,146000000,1342.3472,human,4,132000000,inversed
1359,gorilla,9,5000000,1812.0388,human,9,31000000,same
1363,gorilla,19,45000000,1478.7069,human,19,44000000,inversed
1368,gorilla,5,147000000,1103.9437,chimp,5,151000000,same
1369,gorilla,2A,61000000,1654.3647,human,2,59000000,inversed
1378,gorilla,2A,56000000,1947.1033,human,2,54000000,inversed
1381,gorilla,14,39000000,1726.6163,chimp,14,39000000,inversed
1384,gorilla,9,56000000,928.12396,human,9,46000000,inversed
1390,gorilla,4,171000000,1334.1469,chimp,4,161000000,inversed
1392,gorilla,15,58000000,1939.0265,chimp,15,56000000,inversed
1398,gorilla,18,13000000,1677.6570000000006,human,18,12000000,inversed
1423,gorilla,12,110000000,1364.3142,human,12,107000000,inversed
1448,gorilla,15,77000000,1544.5459,chimp,15,65000000,same
1463,gorilla,3,129000000,1691.4634,chimp,3,129000000,inversed
1464,gorilla,6,80000000,1043.9635,chimp,10,33000000,same
1472,gorilla,13,75000000,1546.9159,chimp,13,74000000,inversed
1475,gorilla,7,126000000,1594.4628,chimp,7,128000000,inversed
1479,gorilla,10,131000000,1534.4601,chimp,10,93000000,same
1481,gorilla,3,51000000,2010.4427,chimp,3,50000000,inversed
1486,gorilla,8,31000000,1358.5,human,8,36000000,same
1490,gorilla,20,10000000,1562.9727,human,20,9000000,inversed
1494,gorilla,12,14000000,1627.3433,human,12,13000000,inversed
1496,gorilla,2B,64000000,1106.9146,chimp,2B,63000000,inversed
1500,gorilla,12,23000000,1873.4409,human,12,22000000,inversed
1503,gorilla,2B,53000000,1544.0955,chimp,2B,52000000,inversed
1506,gorilla,7,18000000,1539.379,human,7,17000000,inversed
1510,gorilla,20,27000000,875.72925,chimp,20,28000000,inversed
1515,gorilla,10,106000000,376.20956,human,10,88000000,same
1519,gorilla,3,66000000,2077.2039,chimp,3,65000000,inversed
1522,gorilla,1,33000000,1342.8116,human,1,38000000,same
1529,gorilla,7,111000000,1601.201,chimp,7,113000000,inversed
