,sp,chr,loc,scr,ms,mc,ml,orientation
14845,human,8,27000000,1365.6941,chimp,8,31000000,same
14857,human,12,66000000,1748.3654,chimp,12,49000000,same
14885,human,1,115000000,2728.68,gorilla,2A,91000000,same
14886,human,6,42000000,1082.0675,chimp,6,55000000,same
14897,human,6,8000000,1676.2379999999994,chimp,6,18000000,same
14898,human,12,51000000,439.96795999999995,gorilla,3,32000000,same
14913,human,20,55000000,1557.8877,chimp,20,58000000,same
14922,human,8,110000000,1424.3649,chimp,8,113000000,same
14933,human,9,92000000,1159.9289999999999,gorilla,9,101000000,same
14943,human,18,1000000,1592.8585,chimp,18,14000000,same
14959,human,14,83000000,1947.6332,chimp,14,79000000,same
14978,human,22,3000000,1948.3662,chimp,22,3000000,same
14982,human,8,127000000,1605.2456,gorilla,8,130000000,same
14983,human,1,140000000,2122.6846,chimp,1,181000000,same
14984,human,6,17000000,1750.4596,chimp,6,9000000,same
14997,human,7,136000000,1591.5966,chimp,7,179000000,same
15011,human,7,41000000,1758.9404,chimp,7,41000000,same
15016,human,12,33000000,1803.7881,chimp,12,54000000,same
15037,human,7,101000000,1891.5635,chimp,7,128000000,same
15038,human,1,177000000,1663.9883,gorilla,1,148000000,same
15040,human,6,20000000,1995.9193,chimp,6,6000000,same
15067,human,8,91000000,1561.5361,chimp,8,132000000,same
15097,human,5,3000000,1803.1061,gorilla,17,91000000,same
15109,human,1,93000000,1674.1774,gorilla,1,95000000,same
15120,human,3,139000000,1705.6632,chimp,3,182000000,same
15124,human,5,12000000,1503.9847,chimp,5,7000000,same
15131,human,X,70000000,1856.2137,gorilla,X,70000000,same
15134,human,18,34000000,1440.6138,gorilla,18,25000000,same
15146,human,2,120000000,1661.014,gorilla,2B,16000000,same
15148,human,19,55000000,1768.8948,gorilla,19,53000000,same
15156,human,9,38000000,1766.6715,gorilla,9,37000000,same
15163,human,4,73000000,1763.7465,chimp,4,54000000,same
15175,human,2,117000000,1706.951,chimp,2B,13000000,same
15181,human,11,36000000,1625.9209,gorilla,11,23000000,same
15193,human,15,48000000,1705.9908,gorilla,15,25000000,same
15223,human,6,118000000,1856.3334,chimp,6,144000000,same
15232,human,1,188000000,1229.6162,chimp,1,188000000,same
15252,human,2,96000000,1769.2910000000006,gorilla,2A,99000000,same
15257,human,15,6000000,1613.5068,chimp,15,5000000,same
15261,human,7,89000000,1478.7881,chimp,7,87000000,same
15275,human,19,37000000,1703.9656,chimp,19,35000000,same
15283,human,11,63000000,1336.8463,chimp,11,64000000,same
15285,human,18,56000000,1792.5867,chimp,18,59000000,same
15287,human,10,114000000,958.0316,gorilla,10,116000000,same
15300,human,X,12000000,2077.363,chimp,X,44000000,same
15312,human,X,25000000,1866.3129,chimp,X,31000000,same
15315,human,5,47000000,1702.559,chimp,5,63000000,same
15317,human,18,61000000,1643.2417,chimp,18,54000000,same
15318,human,9,109000000,2484.1616,chimp,9,111000000,same
15319,human,10,123000000,1764.4445,chimp,10,127000000,same
15326,human,10,35000000,1845.4545,gorilla,10,37000000,same
15336,human,1,39000000,1397.99,gorilla,1,32000000,same
15346,human,3,193000000,1011.4655,chimp,5,0,same
15350,human,4,103000000,1781.4297,chimp,4,86000000,same
15351,human,Y,2000000,1587.6193,chimp,X,110000000,same
15370,human,8,4000000,1249.9302,chimp,8,5000000,same
15397,human,12,99000000,736.9723,gorilla,12,82000000,same
15398,human,3,95000000,1713.7604,gorilla,3,93000000,same
15414,human,15,66000000,2165.7056,chimp,15,73000000,same
15415,human,X,69000000,1653.219,gorilla,X,71000000,same
15425,human,10,79000000,1647.0868,chimp,10,79000000,same
15429,human,8,40000000,1942.1073,chimp,8,18000000,same
15430,human,1,75000000,1637.776,gorilla,1,58000000,same
15431,human,2,139000000,1798.6078,gorilla,2B,21000000,same
15437,human,11,18000000,1683.2883,gorilla,11,41000000,same
15441,human,9,21000000,1018.9869,gorilla,9,15000000,same
15465,human,1,42000000,1758.8157,gorilla,1,51000000,same
15470,human,9,16000000,1515.9996,gorilla,9,20000000,same
15473,human,8,77000000,1872.4174,chimp,8,80000000,same
15475,human,15,51000000,1841.2411,gorilla,15,22000000,same
15497,human,12,121000000,1566.1382,gorilla,12,127000000,same
15510,human,6,101000000,1964.3022,chimp,6,98000000,same
15515,human,1,191000000,1727.9479,chimp,1,185000000,same
15520,human,6,136000000,1766.4027,chimp,6,125000000,same
15528,human,13,83000000,1901.9363,chimp,13,78000000,same
15536,human,12,116000000,1683.2085,chimp,12,99000000,same
15542,human,7,90000000,1990.346,chimp,7,86000000,same
15544,human,14,65000000,1970.8484,chimp,14,61000000,same
15562,human,9,9000000,1255.5505,gorilla,9,27000000,same
15565,human,8,22000000,1466.5128,chimp,8,36000000,same
15576,human,22,28000000,1471.0791,chimp,22,28000000,same
15577,human,15,33000000,1709.8348,gorilla,15,41000000,same
15584,human,9,110000000,1531.3907,chimp,9,113000000,same
15588,human,8,15000000,1547.7661,gorilla,8,17000000,same
15590,human,19,19000000,1878.8716,chimp,19,25000000,same
15595,human,1,20000000,471.4027,gorilla,1,17000000,same
15596,human,9,74000000,338.58292,gorilla,9,94000000,same
15598,human,14,52000000,1296.3998,chimp,14,75000000,same
15611,human,6,163000000,1850.0804,gorilla,6,162000000,same
15623,human,2,232000000,1864.5394,chimp,2B,127000000,same
15654,human,12,80000000,2089.9863,gorilla,12,101000000,same
15669,human,6,154000000,1463.2892,chimp,6,107000000,same
15674,human,6,93000000,1277.4226,gorilla,6,105000000,same
15683,human,17,60000000,1406.021,gorilla,5,8000000,same
15710,human,16,36000000,1634.4291,gorilla,16,38000000,same
15714,human,3,44000000,1466.9381,chimp,3,33000000,same
15718,human,12,48000000,453.8089,gorilla,16,23000000,same
15720,human,2,25000000,1771.566,chimp,2A,49000000,same
15724,human,X,140000000,2034.5629999999999,chimp,X,147000000,same
15729,human,17,57000000,1136.3103,gorilla,5,22000000,same
15737,human,11,123000000,1746.036,chimp,11,95000000,same
15738,human,8,109000000,1891.559,chimp,8,114000000,same
15753,human,5,103000000,1557.0704,chimp,5,120000000,same
15767,human,3,175000000,1590.0004,gorilla,3,146000000,same
15768,human,6,0,561.52625,gorilla,1,229000000,same
15783,human,3,142000000,1726.3353,chimp,3,179000000,same
15787,human,11,85000000,1774.1583,chimp,11,85000000,same
15790,human,5,134000000,1990.7202,gorilla,5,139000000,same
15795,human,7,5000000,848.7511,chimp,7,74000000,same
15806,human,5,96000000,1750.625,chimp,5,127000000,same
15814,human,11,114000000,1718.8308,gorilla,11,90000000,same
15817,human,1,159000000,1784.1805,gorilla,1,166000000,same
15821,human,16,63000000,1663.5837,gorilla,16,74000000,same
15829,human,3,11000000,1596.9052,chimp,3,66000000,same
15837,human,2,70000000,412.15402,gorilla,20,42000000,same
15841,human,20,19000000,1554.6942,chimp,20,7000000,same
15846,human,7,58000000,1637.4397,chimp,7,210000000,same
15851,human,17,35000000,1665.1892,chimp,17,14000000,same
15857,human,2,47000000,2097.0370000000007,chimp,2A,26000000,same
15862,human,3,26000000,2040.5687,gorilla,3,51000000,same
15863,human,7,118000000,1229.6213,chimp,7,110000000,same
15883,human,3,117000000,1508.3826,gorilla,3,98000000,same
15884,human,5,161000000,1705.526,gorilla,5,149000000,same
15897,human,8,88000000,710.0051,chimp,8,135000000,same
15918,human,X,96000000,1854.6837,chimp,X,94000000,same
15929,human,10,86000000,1664.4265,gorilla,10,108000000,same
15934,human,5,156000000,1240.5237,gorilla,5,154000000,same
15939,human,20,5000000,1219.4924,chimp,20,21000000,same
15945,human,4,95000000,1447.2167,chimp,4,94000000,same
15951,human,3,120000000,1914.4569,chimp,3,125000000,same
15976,human,2,93000000,1632.0444,chimp,2A,101000000,same
16012,human,2,112000000,1523.1385,chimp,2B,1000000,same
16017,human,11,33000000,1593.6376,gorilla,11,26000000,same
16020,human,11,8000000,2010.6492,chimp,11,45000000,same
16036,human,5,20000000,1483.945,gorilla,17,75000000,same
16040,human,X,42000000,1944.2484,gorilla,X,38000000,same
16054,human,18,31000000,1467.0703,chimp,18,25000000,same
16058,human,10,65000000,1711.756,chimp,10,70000000,same
16067,human,5,17000000,706.6048,chimp,5,2000000,same
16078,human,4,76000000,1569.8372,chimp,4,51000000,same
16082,human,Y,14000000,1684.2339,chimp,Y,23000000,same
16086,human,1,69000000,1526.013,gorilla,1,65000000,same
16087,human,2,125000000,1856.6543,chimp,2B,34000000,same
16089,human,19,50000000,1633.8782,chimp,19,51000000,same
16110,human,6,148000000,1763.491,chimp,6,113000000,same
16112,human,7,44000000,2690.4348,chimp,7,43000000,inversed
16118,human,12,3000000,2082.326,chimp,12,2000000,same
16124,human,2,219000000,1648.5923,chimp,2B,118000000,same
16134,human,8,1000000,1583.2275,chimp,8,1000000,same
16157,human,18,64000000,1443.9958,chimp,18,51000000,same
16159,human,10,126000000,1941.4106,chimp,10,124000000,same
16169,human,10,30000000,1635.2554,chimp,10,6000000,same
16171,human,22,34000000,2017.5426,gorilla,22,35000000,same
16175,human,X,20000000,1613.4967,chimp,X,36000000,same
16182,human,5,42000000,1607.9395,chimp,5,69000000,same
16184,human,4,106000000,1531.8693,chimp,4,83000000,same
16198,human,9,68000000,1890.7334,gorilla,9,77000000,same
16201,human,11,51000000,2116.232,gorilla,11,51000000,same
16204,human,19,32000000,1964.8676,chimp,19,40000000,same
16217,human,14,79000000,2203.4941,chimp,14,83000000,same
16222,human,4,14000000,281.52725,chimp,2B,4000000,same
16227,human,15,18000000,1134.9641,gorilla,15,13000000,same
16228,human,X,17000000,1891.7339,chimp,X,39000000,same
16234,human,5,75000000,433.25842,chimp,5,27000000,same
16237,human,18,53000000,1736.0402,chimp,18,62000000,same
16239,human,10,111000000,1601.648,gorilla,10,119000000,same
16249,human,11,99000000,1231.3179,gorilla,11,105000000,same
16250,human,5,128000000,1679.6481,gorilla,5,81000000,same
16273,human,11,108000000,1540.6997,gorilla,11,96000000,same
16274,human,8,122000000,1594.6276,chimp,8,100000000,same
16286,human,22,6000000,451.83527000000004,chimp,22,5000000,same
16301,human,8,115000000,1722.8896,chimp,8,107000000,same
16302,human,18,4000000,1666.0503,chimp,18,10000000,same
16313,human,3,169000000,262.59216000000004,gorilla,3,152000000,same
16324,human,13,35000000,1670.7946,gorilla,13,41000000,same
16327,human,3,58000000,1763.3121,gorilla,3,19000000,same
16332,human,6,47000000,1792.3143,chimp,6,50000000,same
16333,human,1,110000000,2100.0447,chimp,1,121000000,same
16356,human,2,39000000,1517.4971,chimp,2A,35000000,same
16360,human,12,63000000,1782.8776,chimp,12,52000000,same
16378,human,1,127000000,1272.7727,chimp,1,135000000,same
16386,human,7,151000000,1504.6526,chimp,7,157000000,same
16397,human,5,6000000,1803.9076,chimp,5,13000000,same
16404,human,8,140000000,596.2203400000002,gorilla,20,29000000,same
16417,human,4,89000000,1838.5088,chimp,4,100000000,same
16431,human,1,96000000,1575.4675,gorilla,1,92000000,same
16453,human,8,94000000,1344.02,chimp,8,129000000,same
16463,human,7,0,2768.0557,gorilla,7,0,inversed
16479,human,17,29000000,2180.781,chimp,17,22000000,same
16480,human,6,25000000,1738.984,chimp,6,1000000,same
16481,human,1,172000000,1634.5391,gorilla,1,153000000,same
16496,human,7,104000000,1784.0255,chimp,7,125000000,same
16507,human,6,12000000,1817.7969,chimp,6,14000000,same
16508,human,1,145000000,1763.3837,chimp,1,176000000,same
16516,human,X,109000000,2055.7476,chimp,X,116000000,same
16529,human,1,154000000,1563.9515,gorilla,1,171000000,same
16538,human,13,71000000,1684.5499,chimp,13,90000000,same
16542,human,7,122000000,1789.4043,gorilla,7,103000000,same
16554,human,7,62000000,1277.3254,gorilla,7,63000000,same
16557,human,20,14000000,1685.6670000000001,chimp,20,12000000,same
16568,human,17,38000000,1686.1462,gorilla,5,40000000,same
16570,human,20,23000000,1601.9926,chimp,20,3000000,same
16585,human,4,3000000,1554.1486,gorilla,4,2000000,same
16589,human,7,115000000,1723.7405,gorilla,7,111000000,same
16591,human,1,163000000,1827.8287,gorilla,1,162000000,same
16596,human,16,59000000,1861.7188,chimp,16,59000000,same
16619,human,8,85000000,1622.9597,chimp,8,138000000,same
16646,human,20,8000000,1852.0459,chimp,20,18000000,same
16648,human,1,87000000,951.8255,gorilla,1,101000000,same
16658,human,4,98000000,2012.0597,chimp,4,91000000,same
16669,human,19,1000000,620.28925,chimp,19,1000000,same
16671,human,12,72000000,1700.2778,chimp,12,43000000,same
16684,human,7,140000000,1351.4888,chimp,7,177000000,same
16689,human,1,136000000,1742.7899,gorilla,1,144000000,same
16692,human,6,61000000,1703.9403,chimp,6,67000000,same
16698,human,1,101000000,1465.5242,gorilla,1,86000000,same
16699,human,6,56000000,1850.7251,gorilla,6,42000000,same
16704,human,13,24000000,1653.9918,gorilla,13,20000000,same
16708,human,3,49000000,1854.2742,chimp,3,28000000,same
16716,human,2,28000000,1924.0094,chimp,2A,46000000,same
16720,human,3,3000000,1467.8362,gorilla,3,7000000,same
16736,human,8,104000000,2020.8677,chimp,8,119000000,same
16747,human,9,86000000,1635.6398,gorilla,9,82000000,same
16758,human,3,178000000,1861.6702,chimp,3,143000000,same
16771,human,11,88000000,1206.2358,gorilla,11,116000000,same
16775,human,5,139000000,1460.1893,gorilla,5,134000000,same
16796,human,11,119000000,1691.8398,gorilla,11,122000000,same
16797,human,8,133000000,1623.6863,gorilla,8,136000000,same
16801,human,14,68000000,1438.2144,gorilla,14,58000000,same
16809,human,19,23000000,1586.0206,chimp,19,21000000,same
16812,human,10,0,1851.0747,chimp,10,5000000,same
16817,human,11,77000000,1679.9025,chimp,11,75000000,same
16819,human,18,42000000,1890.3973,chimp,18,73000000,same
16821,human,10,100000000,1591.3153,gorilla,10,131000000,same
16824,human,9,4000000,1433.0829999999999,gorilla,9,32000000,same
16828,human,10,16000000,1573.9761,gorilla,10,23000000,same
16834,human,22,12000000,1489.3829,chimp,22,22000000,same
16838,human,5,64000000,1474.405,gorilla,17,33000000,same
16842,human,22,25000000,1311.7815,chimp,22,34000000,same
16845,human,X,31000000,1487.8236,chimp,X,25000000,same
16849,human,5,53000000,1747.7826,chimp,5,57000000,same
16858,human,8,18000000,1482.1731,chimp,8,13000000,same
16861,human,10,21000000,1694.6693,chimp,10,15000000,same
16866,human,19,14000000,583.6409,gorilla,19,9000000,same
16873,human,9,79000000,1375.8579,gorilla,9,89000000,same
16875,human,11,40000000,2080.7712,gorilla,11,19000000,same
16877,human,3,187000000,1285.6976,gorilla,3,133000000,same
16912,human,X,2000000,327.74884,chimp,Y,18000000,same
16926,human,3,81000000,1568.1555,chimp,3,80000000,same
16933,human,6,159000000,1654.4688,gorilla,6,167000000,same
16948,human,X,64000000,251.1755,gorilla,X,68000000,same
16955,human,18,20000000,1838.088,chimp,18,36000000,same
16956,human,10,74000000,1400.0983,gorilla,10,85000000,same
16964,human,1,78000000,1401.6952,gorilla,1,55000000,same
16965,human,2,134000000,1572.8744,chimp,2B,25000000,same
16970,human,19,41000000,2019.7372,chimp,19,31000000,same
16973,human,11,15000000,1890.3628,gorilla,11,44000000,same
16983,human,4,67000000,1816.3936,chimp,4,60000000,same
16994,human,4,50000000,1786.9486,chimp,4,77000000,same
17007,human,11,22000000,1277.0886,gorilla,11,37000000,same
17014,human,18,17000000,1848.1627,chimp,18,39000000,same
17016,human,10,43000000,686.81506,gorilla,10,100000000,same
17019,human,5,31000000,1451.2748,chimp,5,80000000,same
17024,human,X,53000000,1940.0824,chimp,X,178000000,same
17082,human,10,97000000,1671.713,gorilla,10,134000000,same
17088,human,X,87000000,1161.6471,gorilla,X,93000000,same
17099,human,4,84000000,1308.1707,chimp,4,105000000,same
17101,human,1,216000000,1765.9347,chimp,1,220000000,same
17102,human,3,131000000,1637.6731,chimp,3,190000000,same
17107,human,5,147000000,1925.0033,gorilla,5,126000000,same
17113,human,5,170000000,1388.4213,gorilla,5,140000000,same
17125,human,3,106000000,1450.4974,chimp,3,110000000,same
17136,human,8,99000000,1822.0615,chimp,8,124000000,same
17149,human,2,56000000,1828.6581,chimp,2A,17000000,same
17154,human,7,49000000,1627.249,chimp,7,48000000,same
17157,human,X,133000000,1630.0985,gorilla,X,145000000,same
17159,human,17,24000000,1162.2095,gorilla,5,55000000,same
17175,human,3,37000000,2103.2883,gorilla,3,40000000,same
17177,human,7,109000000,1689.8165,chimp,7,120000000,same
17183,human,1,148000000,1851.5493,chimp,1,173000000,same
17194,human,X,104000000,1836.0645,chimp,X,158000000,same
17201,human,2,61000000,251.8453,chimp,X,60000000,same
17206,human,11,94000000,1872.0988,gorilla,11,110000000,same
17208,human,5,125000000,1260.6577,chimp,5,97000000,same
17222,human,3,153000000,1356.9834,chimp,3,168000000,same
17227,human,5,87000000,1620.5327,chimp,5,136000000,same
17231,human,11,105000000,1310.9546,gorilla,11,99000000,same
17260,human,8,118000000,1668.0431,chimp,8,104000000,same
17263,human,18,9000000,1287.9146,chimp,18,5000000,same
17270,human,3,164000000,1870.8347,chimp,3,157000000,same
17278,human,5,112000000,1628.1124,chimp,5,110000000,same
17286,human,13,38000000,1202.2465,gorilla,13,38000000,same
17289,human,3,55000000,1666.4418,chimp,3,22000000,same
17296,human,16,27000000,1719.2439,gorilla,16,29000000,same
17300,human,17,46000000,1964.2681,chimp,17,47000000,same
17302,human,12,59000000,1110.8059,gorilla,12,70000000,same
17308,human,2,34000000,1352.9447,chimp,2A,40000000,same
17320,human,17,71000000,2048.9678,gorilla,5,4000000,same
17338,human,3,62000000,1868.0452,chimp,3,14000000,same
17348,human,12,91000000,1510.763,gorilla,12,90000000,same
17360,human,6,145000000,1935.1315,chimp,6,116000000,same
17371,human,2,214000000,1766.1581,chimp,2B,110000000,same
17378,human,2,223000000,1793.2385,chimp,2B,114000000,same
17404,human,18,69000000,1830.1841,chimp,18,46000000,same
17411,human,15,22000000,1946.3801,gorilla,15,52000000,same
17423,human,14,43000000,315.7697,chimp,14,43000000,same
17434,human,1,31000000,785.1586,gorilla,1,41000000,same
17438,human,9,65000000,806.9922,chimp,9,74000000,same
17454,human,14,74000000,1793.2047,chimp,14,52000000,same
17460,human,15,15000000,1569.0165,gorilla,15,16000000,same
17469,human,8,33000000,1498.8767,gorilla,8,34000000,same
17480,human,13,92000000,1603.9006,chimp,13,69000000,same
17481,human,6,127000000,1395.2583,chimp,6,135000000,same
