,sp,chr,loc,scr,ms,mc,ml,orientation
1741,chimp,1,203000000,273.6553,gorilla,1,207000000,inversed
1743,chimp,3,124000000,2031.1133,gorilla,3,123000000,inversed
1744,chimp,5,152000000,1604.894,human,5,163000000,inversed
1751,chimp,1,48000000,1468.261,human,1,50000000,inversed
1753,chimp,13,78000000,1075.6658,gorilla,13,78000000,inversed
1756,chimp,X,146000000,1435.5039,gorilla,X,139000000,same
1759,chimp,16,67000000,1684.4653,gorilla,16,69000000,inversed
1768,chimp,12,128000000,1742.2311,human,12,92000000,inversed
1778,chimp,2B,69000000,1591.8179,human,2,174000000,inversed
1779,chimp,3,79000000,1263.5043,gorilla,3,84000000,same
1783,chimp,5,1000000,2087.7603,human,5,1000000,inversed
1785,chimp,X,126000000,1700.0144,human,X,117000000,inversed
1787,chimp,2B,103000000,1373.5978,gorilla,2B,103000000,inversed
1793,chimp,16,50000000,1670.1377,human,16,48000000,inversed
1805,chimp,8,28000000,1700.5758,human,8,35000000,inversed
1809,chimp,3,126000000,1397.6353,gorilla,7,95000000,same
1813,chimp,10,104000000,1846.7255,human,10,110000000,inversed
1826,chimp,3,171000000,1508.4484,gorilla,3,171000000,inversed
1832,chimp,9,49000000,1679.5236,human,9,47000000,inversed
1837,chimp,5,107000000,1476.9894,gorilla,5,93000000,inversed
1843,chimp,11,81000000,1709.8065,gorilla,11,81000000,inversed
1844,chimp,7,217000000,1297.2579,gorilla,7,72000000,inversed
1847,chimp,5,130000000,1373.4011,gorilla,5,116000000,inversed
1855,chimp,4,35000000,1181.507,human,4,33000000,inversed
1858,chimp,3,146000000,1473.8068,gorilla,3,145000000,inversed
1862,chimp,10,133000000,1283.7831,gorilla,10,113000000,inversed
1864,chimp,X,36000000,300.9076,human,X,66000000,inversed
1876,chimp,13,1000000,1808.5242,gorilla,21,0,inversed
1887,chimp,2A,107000000,886.30365,human,2,105000000,same
1892,chimp,17,64000000,1968.9149,human,17,60000000,inversed
1901,chimp,17,33000000,654.8659,gorilla,17,5000000,same
1905,chimp,7,149000000,1912.3977,human,7,142000000,inversed
1911,chimp,3,86000000,1370.767,gorilla,3,86000000,inversed
1914,chimp,6,99000000,1816.0209,gorilla,6,98000000,inversed
1917,chimp,1,108000000,1405.9528,human,1,103000000,inversed
1919,chimp,21,29000000,1712.769,gorilla,21,31000000,inversed
1921,chimp,16,32000000,448.93002,gorilla,22,16000000,inversed
1927,chimp,17,53000000,1878.3365,human,17,10000000,inversed
1929,chimp,20,48000000,1497.0673,human,20,44000000,inversed
1953,chimp,6,167000000,1663.2794,human,6,156000000,inversed
1958,chimp,6,66000000,1368.0682,gorilla,6,66000000,inversed
1961,chimp,19,6000000,854.5619,gorilla,19,5000000,inversed
1978,chimp,12,84000000,1812.594,human,12,60000000,inversed
1989,chimp,7,30000000,1898.0033,human,7,30000000,inversed
1991,chimp,6,150000000,1664.4626,gorilla,6,149000000,inversed
1995,chimp,6,51000000,1555.8851,gorilla,6,51000000,inversed
2005,chimp,15,57000000,970.7286,gorilla,15,62000000,same
2006,chimp,8,6000000,1264.4564,gorilla,8,5000000,inversed
2009,chimp,9,81000000,1552.3937,human,9,79000000,inversed
2015,chimp,14,61000000,1303.006,gorilla,14,60000000,inversed
2017,chimp,4,129000000,1799.6632,human,4,125000000,inversed
2027,chimp,2A,59000000,1763.2872,gorilla,2A,15000000,same
2028,chimp,4,60000000,1456.037,human,4,67000000,same
2032,chimp,5,5000000,1884.0498,gorilla,17,79000000,same
2051,chimp,10,28000000,1557.2782,human,10,5000000,inversed
2053,chimp,2A,101000000,1580.7756,gorilla,2A,102000000,inversed
2055,chimp,15,37000000,1559.1918,gorilla,15,38000000,inversed
2057,chimp,4,57000000,1627.3258,gorilla,4,82000000,same
2062,chimp,14,56000000,1818.1659,gorilla,14,55000000,inversed
2071,chimp,15,60000000,1563.3214,gorilla,15,58000000,same
2092,chimp,6,105000000,1792.9108,gorilla,6,104000000,inversed
2094,chimp,12,86000000,388.61633,human,13,20000000,same
2100,chimp,1,195000000,1621.2064,gorilla,1,199000000,inversed
2116,chimp,13,87000000,1501.8433,gorilla,13,87000000,inversed
2119,chimp,6,132000000,1135.0486,gorilla,6,131000000,inversed
2123,chimp,6,33000000,797.8331,gorilla,6,33000000,inversed
2130,chimp,7,52000000,1488.786,human,7,52000000,inversed
2139,chimp,2B,96000000,1468.3031,gorilla,2B,96000000,inversed
2147,chimp,18,29000000,1773.477,gorilla,18,32000000,inversed
2148,chimp,8,82000000,1617.4098,gorilla,8,82000000,inversed
2156,chimp,15,62000000,351.04657000000014,human,19,43000000,inversed
2167,chimp,5,63000000,1591.9991,human,5,47000000,same
2178,chimp,1,80000000,1552.0494,human,1,81000000,inversed
2181,chimp,22,19000000,1462.5037,gorilla,22,16000000,same
2183,chimp,14,34000000,1552.2594,human,14,33000000,inversed
2185,chimp,22,0,925.1395,human,18,14000000,inversed
2187,chimp,X,36000000,737.91724,gorilla,X,22000000,same
2188,chimp,18,49000000,1378.5594,gorilla,18,70000000,same
2189,chimp,5,54000000,1582.7397,gorilla,17,38000000,same
2195,chimp,19,28000000,1679.2367,human,19,44000000,same
2196,chimp,2B,132000000,1168.9944,human,2,140000000,same
2205,chimp,14,63000000,595.9486,gorilla,14,62000000,same
2208,chimp,3,60000000,1734.8723,gorilla,3,60000000,inversed
2220,chimp,4,8000000,1290.0639999999999,gorilla,4,5000000,same
2257,chimp,7,29000000,1609.1625,human,7,29000000,inversed
2264,chimp,6,149000000,1703.1342,gorilla,6,148000000,inversed
2267,chimp,6,48000000,931.9241300000001,gorilla,6,48000000,inversed
2270,chimp,3,57000000,1492.6876,gorilla,3,57000000,inversed
2281,chimp,11,67000000,1912.1569,human,11,66000000,inversed
2283,chimp,9,98000000,1842.1879999999999,human,9,95000000,inversed
2289,chimp,14,78000000,1644.0439999999999,gorilla,14,77000000,inversed
2292,chimp,4,130000000,1614.0734,human,4,126000000,inversed
2300,chimp,2A,40000000,1452.9836,human,2,34000000,same
2301,chimp,15,19000000,1561.5388,human,15,15000000,inversed
2303,chimp,4,79000000,869.6867,human,8,42000000,same
2307,chimp,18,52000000,594.4295,human,18,63000000,inversed
2325,chimp,11,104000000,1450.5367,human,11,88000000,inversed
2326,chimp,10,31000000,1574.0725,human,10,8000000,inversed
2329,chimp,5,85000000,1372.1097,human,5,23000000,inversed
2330,chimp,19,53000000,338.8054,gorilla,19,51000000,same
2346,chimp,11,50000000,1430.6433,gorilla,11,50000000,inversed
2350,chimp,3,8000000,421.425,human,3,2000000,same
2374,chimp,3,35000000,1785.4778,gorilla,3,35000000,inversed
2396,chimp,21,2000000,1522.1328,human,21,2000000,inversed
2401,chimp,4,105000000,1552.1128,gorilla,4,97000000,same
2402,chimp,18,30000000,1735.7365,gorilla,18,33000000,inversed
2404,chimp,10,64000000,1860.6713,human,10,61000000,inversed
2409,chimp,2A,22000000,1456.0156,gorilla,2A,52000000,same
2412,chimp,11,52000000,357.39108,human,11,10000000,same
2415,chimp,12,100000000,1715.5682,gorilla,12,117000000,same
2422,chimp,18,67000000,1656.9495,gorilla,18,52000000,same
2425,chimp,4,152000000,1387.1687,human,4,147000000,inversed
2428,chimp,19,51000000,1226.2268,gorilla,19,49000000,inversed
2432,chimp,8,31000000,1519.0912,gorilla,8,28000000,same
2438,chimp,2A,75000000,1566.5233,gorilla,2A,74000000,inversed
2439,chimp,1,99000000,2155.258,human,1,92000000,inversed
2441,chimp,11,32000000,1338.5365,human,11,37000000,inversed
2450,chimp,18,50000000,1233.6337,human,18,65000000,same
2452,chimp,4,165000000,1840.0442,human,4,160000000,inversed
2456,chimp,2A,15000000,1602.9462,gorilla,2A,59000000,same
2461,chimp,X,85000000,1346.2655,human,X,81000000,inversed
2463,chimp,19,31000000,1156.2446,gorilla,19,41000000,same
2466,chimp,4,132000000,457.4258,gorilla,9,44000000,same
2472,chimp,10,53000000,1775.9274,human,10,50000000,inversed
2479,chimp,8,121000000,1687.9783,gorilla,8,105000000,same
2481,chimp,9,32000000,1660.7438,human,9,35000000,inversed
2485,chimp,1,66000000,1775.3,human,1,68000000,inversed
2487,chimp,4,79000000,977.4530599999999,human,8,42000000,inversed
2494,chimp,2A,5000000,1681.7351,gorilla,2A,5000000,inversed
2495,chimp,5,18000000,1734.3975,gorilla,17,26000000,inversed
2511,chimp,8,53000000,1855.7888,human,8,51000000,inversed
2519,chimp,8,64000000,1531.2423,human,8,62000000,inversed
2540,chimp,11,7000000,2014.8424,human,11,12000000,inversed
2541,chimp,8,116000000,440.52365,gorilla,8,110000000,same
2545,chimp,1,51000000,943.6755,human,1,53000000,inversed
2546,chimp,22,9000000,1658.4033,gorilla,22,26000000,same
2548,chimp,13,61000000,1951.2473,human,13,59000000,inversed
2551,chimp,17,48000000,1558.4689,gorilla,5,33000000,same
2552,chimp,7,132000000,1229.4943,gorilla,7,129000000,inversed
2553,chimp,1,144000000,1681.2045,human,1,156000000,inversed
2566,chimp,12,131000000,1694.0184,human,12,95000000,inversed
2571,chimp,X,9000000,1498.6139,gorilla,X,8000000,same
2572,chimp,2B,70000000,1895.1464,human,2,175000000,inversed
2576,chimp,21,32000000,1800.8210000000001,gorilla,21,34000000,same
2581,chimp,12,37000000,2108.033,human,12,49000000,inversed
2582,chimp,2B,47000000,1742.662,human,2,152000000,inversed
2585,chimp,16,0,666.5578,gorilla,16,0,inversed
2591,chimp,6,48000000,284.5017,gorilla,6,48000000,same
2592,chimp,7,83000000,1265.4832,gorilla,7,80000000,inversed
2593,chimp,12,106000000,325.9972,human,5,43000000,inversed
2594,chimp,20,33000000,1607.0894,gorilla,20,31000000,inversed
2595,chimp,17,28000000,2130.52,human,17,24000000,inversed
2598,chimp,1,173000000,1127.2386,gorilla,1,176000000,inversed
2603,chimp,16,49000000,1610.4379999999999,human,16,47000000,inversed
2607,chimp,13,56000000,1560.8829999999994,gorilla,13,56000000,inversed
2615,chimp,X,168000000,1509.1033,human,X,114000000,same
2616,chimp,7,105000000,980.2351,gorilla,7,101000000,inversed
2628,chimp,X,18000000,1419.1871,human,X,39000000,inversed
2644,chimp,3,168000000,1717.8259,gorilla,3,168000000,inversed
2651,chimp,9,50000000,756.90814,human,9,48000000,inversed
2652,chimp,8,0,1263.4246,human,8,0,inversed
2654,chimp,11,98000000,1541.5441,human,11,119000000,inversed
2656,chimp,9,67000000,1873.4374,human,9,86000000,inversed
2657,chimp,5,129000000,2019.631,gorilla,5,115000000,inversed
2661,chimp,1,33000000,505.23074,gorilla,1,32000000,inversed
2667,chimp,14,87000000,1822.366,gorilla,14,86000000,inversed
2673,chimp,16,7000000,1472.2162,human,16,6000000,inversed
2674,chimp,4,86000000,1548.5592,gorilla,4,116000000,same
2678,chimp,8,123000000,281.66385,gorilla,5,40000000,inversed
2696,chimp,12,62000000,2173.9648,human,12,26000000,inversed
2706,chimp,1,126000000,2134.8506,human,1,122000000,inversed
2717,chimp,7,150000000,1492.4884,human,7,143000000,inversed
2722,chimp,13,34000000,1895.3751,gorilla,13,34000000,inversed
2725,chimp,7,7000000,1657.8031,human,7,7000000,inversed
2728,chimp,6,80000000,1820.3574,human,6,78000000,inversed
2729,chimp,1,111000000,1860.8887,human,1,120000000,inversed
2732,chimp,21,30000000,2183.256,human,21,30000000,inversed
2734,chimp,7,130000000,1347.0559,human,7,99000000,same
2737,chimp,20,51000000,1937.066,gorilla,20,50000000,inversed
2740,chimp,2B,25000000,1702.316,gorilla,2B,25000000,inversed
2742,chimp,12,55000000,1401.0779,gorilla,12,33000000,inversed
2748,chimp,22,29000000,1670.8573,human,22,28000000,inversed
2749,chimp,15,32000000,1531.9591,gorilla,15,33000000,inversed
2752,chimp,4,52000000,1839.3622,gorilla,4,87000000,same
2753,chimp,5,99000000,1553.7820000000006,gorilla,5,85000000,inversed
2763,chimp,2A,104000000,1246.5182,gorilla,2A,110000000,inversed
2765,chimp,11,118000000,1686.4906,human,11,102000000,inversed
2766,chimp,19,18000000,1344.4849,human,19,16000000,inversed
2773,chimp,14,53000000,1503.1278,gorilla,14,52000000,inversed
2781,chimp,14,64000000,1249.8224,gorilla,14,63000000,inversed
2788,chimp,9,84000000,1459.1675,human,9,82000000,inversed
2789,chimp,8,3000000,1327.5856,gorilla,8,2000000,inversed
2804,chimp,4,65000000,1492.4246,human,4,62000000,same
2808,chimp,10,107000000,682.17566,human,10,113000000,same
2812,chimp,7,35000000,1939.5529999999999,human,7,35000000,inversed
2819,chimp,20,0,379.51428,human,8,16000000,inversed
2822,chimp,12,81000000,1710.4012,human,12,57000000,inversed
2835,chimp,6,155000000,1202.8698,human,6,107000000,inversed
2840,chimp,6,54000000,1866.3289,gorilla,6,54000000,inversed
2847,chimp,6,162000000,1797.89,human,6,160000000,inversed
2850,chimp,6,63000000,1468.815,gorilla,6,60000000,inversed
2870,chimp,19,3000000,1149.6599,human,19,2000000,inversed
2871,chimp,10,130000000,1663.7188,gorilla,10,139000000,same
2880,chimp,14,31000000,1674.5066,human,14,30000000,inversed
2886,chimp,X,33000000,1849.6317,gorilla,X,25000000,same
2888,chimp,4,179000000,1627.5161,gorilla,4,188000000,inversed
2891,chimp,1,85000000,1662.3877,human,1,99000000,inversed
2906,chimp,15,50000000,1383.1929,gorilla,15,51000000,inversed
2912,chimp,X,99000000,2000.7609,human,X,91000000,inversed
2918,chimp,15,67000000,1766.5791,human,15,72000000,inversed
2930,chimp,10,78000000,1269.2573,human,10,80000000,inversed
2938,chimp,11,19000000,1582.5431,human,11,24000000,inversed
2941,chimp,2A,69000000,1215.3579,human,2,67000000,inversed
2946,chimp,9,113000000,1958.8401,gorilla,9,121000000,same
2948,chimp,5,66000000,1477.4774,gorilla,17,48000000,same
2951,chimp,6,137000000,1750.8467,gorilla,6,136000000,inversed
2956,chimp,6,36000000,1326.0668,human,6,35000000,inversed
2957,chimp,3,29000000,1254.1975,gorilla,3,29000000,inversed
2963,chimp,13,82000000,1703.8352,gorilla,13,82000000,inversed
2966,chimp,3,83000000,732.4912,gorilla,3,80000000,same
2969,chimp,2B,93000000,1771.5145,human,2,198000000,inversed
3008,chimp,6,100000000,1318.0349,gorilla,6,99000000,inversed
3015,chimp,1,190000000,1814.4432,gorilla,1,194000000,inversed
3016,chimp,X,123000000,1823.4026,human,X,114000000,inversed
3018,chimp,2B,106000000,952.01575,gorilla,2B,106000000,inversed
3019,chimp,17,34000000,1339.0623,human,17,19000000,inversed
3033,chimp,X,174000000,286.7325,human,20,27000000,same
3035,chimp,7,119000000,1491.6107,gorilla,7,116000000,inversed
3036,chimp,7,35000000,692.76074,gorilla,11,50000000,same
3037,chimp,16,55000000,1674.7712,human,16,53000000,inversed
3041,chimp,1,158000000,1849.0724,human,1,170000000,inversed
3043,chimp,16,62000000,1449.6594,human,16,56000000,inversed
3054,chimp,16,35000000,1646.7393,gorilla,16,42000000,same
3060,chimp,7,179000000,1389.349,human,7,136000000,same
3062,chimp,X,114000000,1770.9017,gorilla,X,114000000,inversed
3068,chimp,5,33000000,1844.2455,human,5,80000000,inversed
3081,chimp,8,78000000,1698.5964,gorilla,8,78000000,inversed
3083,chimp,10,87000000,1980.1529999999998,human,10,94000000,inversed
3087,chimp,5,157000000,1878.8270000000002,human,5,168000000,inversed
3089,chimp,2A,96000000,1708.0236,gorilla,2A,97000000,inversed
3091,chimp,9,19000000,1772.5168,human,9,22000000,inversed
3097,chimp,14,4000000,1598.2347,human,14,3000000,inversed
3106,chimp,1,206000000,1618.4517,gorilla,1,210000000,inversed
3110,chimp,3,121000000,1452.7609,gorilla,3,120000000,inversed
3113,chimp,4,186000000,1538.1351,human,4,181000000,inversed
3122,chimp,3,116000000,1871.8557,gorilla,3,115000000,inversed
3123,chimp,5,160000000,885.7571,human,5,134000000,inversed
3146,chimp,X,66000000,824.1743,human,X,62000000,inversed
3158,chimp,16,37000000,1710.8036,human,16,34000000,inversed
3164,chimp,2B,39000000,1565.5111,human,2,144000000,inversed
3165,chimp,16,60000000,1450.9763,gorilla,16,62000000,same
3167,chimp,12,49000000,1344.7424,gorilla,12,62000000,inversed
3182,chimp,17,56000000,1575.701,gorilla,17,13000000,inversed
3189,chimp,17,61000000,1709.2471,human,17,72000000,inversed
3197,chimp,2A,102000000,303.3723,gorilla,2A,103000000,same
3211,chimp,X,99000000,622.83466,gorilla,X,99000000,same
3215,chimp,4,30000000,1521.5044,human,4,28000000,inversed
3217,chimp,3,143000000,1562.5455,gorilla,3,142000000,inversed
3222,chimp,7,212000000,618.5892,gorilla,21,1000000,inversed
3226,chimp,11,84000000,1032.3552,gorilla,11,84000000,inversed
3228,chimp,5,135000000,1485.9534,gorilla,5,121000000,inversed
3236,chimp,13,4000000,1946.476,human,13,3000000,inversed
3247,chimp,5,51000000,1461.1746,human,5,63000000,inversed
3254,chimp,10,101000000,1698.1855,human,10,107000000,inversed
3264,chimp,1,204000000,287.6811,human,7,45000000,same
3275,chimp,8,87000000,1575.7307,human,8,135000000,same
3276,chimp,5,102000000,1030.6669,gorilla,5,88000000,inversed
3280,chimp,1,18000000,1936.2122,gorilla,1,19000000,inversed
3283,chimp,3,174000000,1503.5639999999999,gorilla,3,174000000,inversed
3296,chimp,X,15000000,1721.2194,human,X,36000000,inversed
3297,chimp,10,110000000,1828.8318,human,10,116000000,inversed
3299,chimp,5,77000000,1408.9720000000002,gorilla,17,56000000,inversed
3309,chimp,4,16000000,1750.7788,human,4,15000000,inversed
3311,chimp,3,165000000,909.5043300000001,gorilla,3,165000000,inversed
3315,chimp,8,96000000,1312.9602,gorilla,8,130000000,same
3321,chimp,5,113000000,1859.237,gorilla,5,99000000,inversed
3331,chimp,5,124000000,1568.7695,gorilla,5,110000000,inversed
3340,chimp,4,21000000,1454.5654,gorilla,4,20000000,inversed
3344,chimp,3,152000000,1519.3253,gorilla,3,151000000,inversed
3350,chimp,3,1000000,1292.6436,gorilla,3,1000000,inversed
3351,chimp,5,40000000,1321.029,gorilla,5,75000000,inversed
3374,chimp,6,10000000,1856.3467,gorilla,6,17000000,same
3379,chimp,2B,3000000,1062.4535,gorilla,2B,3000000,inversed
3381,chimp,17,70000000,1735.7399,human,17,66000000,inversed
3387,chimp,16,11000000,1393.5428,human,16,10000000,inversed
3395,chimp,17,10000000,2078.22,human,17,41000000,same
3398,chimp,13,39000000,1357.3983,gorilla,13,34000000,inversed
3399,chimp,3,92000000,1479.0161,human,3,90000000,inversed
3401,chimp,12,1000000,966.5260000000001,gorilla,12,0,inversed
3407,chimp,6,27000000,1529.4485,human,6,0,same
3408,chimp,X,150000000,2251.482,gorilla,X,151000000,inversed
3418,chimp,2B,28000000,1265.4934,gorilla,2B,28000000,inversed
3419,chimp,12,58000000,1248.6768,human,12,22000000,inversed
3429,chimp,5,171000000,925.9535,human,5,145000000,inversed
3447,chimp,1,220000000,1335.7361,gorilla,1,224000000,inversed
3449,chimp,3,107000000,1638.0621,gorilla,3,106000000,inversed
3451,chimp,18,6000000,1350.8717,gorilla,18,9000000,same
3454,chimp,2A,8000000,1486.8601,human,2,7000000,inversed
3457,chimp,X,77000000,1552.3491,human,X,73000000,inversed
3480,chimp,10,96000000,1890.9039,human,10,102000000,inversed
3482,chimp,8,69000000,1545.6499,human,8,67000000,inversed
3486,chimp,5,22000000,1724.0504,human,5,69000000,inversed
3488,chimp,X,40000000,297.09045,human,X,52000000,inversed
3496,chimp,4,43000000,1675.8458,human,4,41000000,inversed
3501,chimp,Y,21000000,1391.2451,human,Y,11000000,inversed
3505,chimp,1,217000000,1622.2997,human,1,211000000,inversed
3507,chimp,3,130000000,1251.3699,gorilla,3,129000000,inversed
3509,chimp,2B,0,756.875,gorilla,2B,0,inversed
3511,chimp,5,146000000,1509.5051,human,5,157000000,inversed
3512,chimp,2A,87000000,1512.7179999999994,human,2,85000000,inversed
3516,chimp,4,1000000,295.92532,human,19,1000000,inversed
3521,chimp,17,45000000,1381.2635,gorilla,5,29000000,same
3523,chimp,X,152000000,1426.4736,gorilla,X,152000000,same
3524,chimp,1,149000000,1709.7134,human,1,161000000,inversed
3530,chimp,16,73000000,1710.7803,human,16,64000000,inversed
3534,chimp,X,105000000,1935.2379,human,X,86000000,inversed
